sample_id,trial_id,timestamp,gaze_x,gaze_y,pupil_left,pupil_right,blink,fixation,saccade,validity
2490,T025,0.617,0.522,0.459,3.21,3.38,0,0,1,1
2491,T025,0.633,0.620,0.532,3.25,3.52,0,0,1,1
2492,T025,0.650,0.492,0.482,3.01,3.21,0,1,0,1
2493,T025,0.667,0.646,0.460,2.91,3.37,0,1,0,1
2494,T025,0.683,0.522,0.475,3.23,3.60,0,0,1,1
2495,T025,0.700,0.413,0.537,3.27,3.03,0,1,0,1
2496,T025,0.717,0.555,0.529,3.21,3.17,0,1,0,1
2497,T025,0.733,0.426,0.423,2.86,3.40,1,0,0,0
2498,T025,0.750,0.461,0.474,3.31,3.43,0,1,0,1
2499,T025,0.767,0.523,0.407,3.37,3.33,0,1,0,1
2500,T025,0.783,0.381,0.666,3.33,3.62,0,0,1,1
2501,T025,0.800,0.387,0.437,3.23,3.03,0,1,0,1
2502,T025,0.817,0.435,0.625,3.23,3.22,0,1,0,1
2503,T025,0.833,0.544,0.458,3.67,3.29,0,1,0,1
2504,T025,0.850,0.524,0.483,3.47,2.91,0,1,0,1
2505,T025,0.867,0.503,0.523,3.51,3.17,0,1,0,1
2506,T025,0.883,0.492,0.653,3.44,3.41,0,1,0,1
2507,T025,0.900,0.412,0.537,3.38,3.23,0,0,1,1
2508,T025,0.917,0.676,0.691,3.01,2.71,0,1,0,1
2509,T025,0.933,0.544,0.586,3.36,3.25,0,0,1,1
2510,T025,0.950,0.574,0.400,3.30,3.02,0,1,0,1
2511,T025,0.967,0.412,0.561,3.29,3.31,0,1,0,1
2512,T025,0.983,0.553,0.575,3.27,3.07,0,1,0,1
2513,T025,1.000,0.494,0.466,3.46,3.26,0,1,0,1
2514,T025,1.017,0.563,0.416,3.21,3.38,0,0,1,1
2515,T025,1.033,0.403,0.568,3.45,3.07,0,1,0,1
2516,T025,1.050,0.469,0.471,3.42,3.43,0,1,0,0
2517,T025,1.067,0.444,0.518,3.33,3.48,0,1,0,1
2518,T025,1.083,0.488,0.499,3.43,3.08,0,1,0,1
2519,T025,1.100,0.406,0.398,3.40,3.37,0,1,0,1
2520,T025,1.117,0.460,0.447,3.25,3.64,0,1,0,1
2521,T025,1.133,0.615,0.502,3.60,3.08,0,1,0,1
2522,T025,1.150,0.390,0.598,3.35,3.20,0,0,1,1
2523,T025,1.167,0.575,0.473,3.50,3.30,0,1,0,1
2524,T025,1.183,0.597,0.470,3.24,3.20,0,1,0,1
2525,T025,1.200,0.525,0.484,3.06,2.89,0,1,0,1
2526,T025,1.217,0.521,0.456,3.41,3.07,0,1,0,1
2527,T025,1.233,0.546,0.478,3.39,3.25,0,1,0,1
2528,T025,1.250,0.453,0.567,3.18,3.06,0,1,0,1
2529,T025,1.267,0.626,0.567,3.18,3.30,0,1,0,1
2530,T025,1.283,0.498,0.464,2.96,3.62,0,1,0,1
2531,T025,1.300,0.542,0.433,3.44,3.37,0,1,0,1
2532,T025,1.317,0.510,0.471,3.28,3.27,0,0,1,1
2533,T025,1.333,0.455,0.415,3.22,3.04,0,1,0,1
2534,T025,1.350,0.471,0.567,3.56,3.28,0,1,0,1
2535,T025,1.367,0.211,0.665,3.25,3.23,0,1,0,1
2536,T025,1.383,0.580,0.375,3.36,3.34,0,0,1,1
2537,T025,1.400,0.524,0.592,3.37,3.45,0,1,0,1
2538,T025,1.417,0.469,0.428,3.47,3.28,0,0,1,1
2539,T025,1.433,0.428,0.581,3.24,3.18,0,1,0,1
2540,T025,1.450,0.274,0.466,3.27,3.50,0,1,0,1
2541,T025,1.467,0.594,0.521,3.29,3.14,0,1,0,1
2542,T025,1.483,0.562,0.537,3.59,3.38,0,1,0,1
2543,T025,1.500,0.527,0.427,3.51,3.02,0,1,0,1
2544,T025,1.517,0.556,0.545,2.91,3.14,0,1,0,1
2545,T025,1.533,0.546,0.301,3.05,3.41,0,0,1,1
2546,T025,1.550,0.490,0.411,3.33,3.33,0,1,0,1
2547,T025,1.567,0.637,0.627,3.43,3.66,0,1,0,1
2548,T025,1.583,0.508,0.328,3.14,3.02,0,1,0,1
2549,T025,1.600,0.412,0.576,3.20,3.56,0,1,0,1
2550,T025,1.617,0.590,0.416,3.47,3.73,0,1,0,1
2551,T025,1.633,0.481,0.537,3.62,3.10,0,1,0,1
2552,T025,1.650,0.616,0.439,3.21,3.32,0,1,0,1
2553,T025,1.667,0.398,0.423,3.38,3.44,0,1,0,1
2554,T025,1.683,0.584,0.661,3.39,3.29,0,0,1,1
2555,T025,1.700,0.509,0.526,3.41,3.20,0,1,0,1
2556,T025,1.717,0.502,0.534,3.20,3.38,0,0,1,1
2557,T025,1.733,0.538,0.415,3.38,3.18,0,0,1,1
2558,T025,1.750,0.522,0.648,3.15,3.26,1,0,0,0
2559,T025,1.767,0.485,0.614,3.28,3.39,0,0,1,1
2560,T025,1.783,0.480,0.480,3.50,3.30,0,1,0,1
2561,T025,1.800,0.505,0.595,3.42,3.55,0,1,0,0
2562,T025,1.817,0.497,0.365,3.56,3.58,0,1,0,1
2563,T025,1.833,0.515,0.591,2.84,3.49,0,1,0,1
2564,T025,1.850,0.424,0.411,3.37,2.97,0,1,0,1
2565,T025,1.867,0.480,0.570,3.31,3.29,0,0,1,1
2566,T025,1.883,0.512,0.457,3.24,3.14,0,1,0,1
2567,T025,1.900,0.444,0.491,3.19,2.96,1,0,0,0
2568,T025,1.917,0.578,0.483,2.88,3.63,0,1,0,1
2569,T025,1.933,0.529,0.644,3.75,3.54,0,1,0,1
2570,T025,1.950,0.556,0.520,3.43,3.25,0,1,0,1
2571,T025,1.967,0.478,0.506,3.31,3.03,0,1,0,1
2572,T025,1.983,0.457,0.505,3.31,3.23,0,1,0,1
2573,T025,2.000,0.741,0.572,3.39,3.15,0,1,0,1
2574,T025,2.017,0.415,0.479,3.21,3.51,0,1,0,1
2575,T025,2.033,0.538,0.483,3.76,3.68,0,1,0,1
2576,T025,2.050,0.592,0.475,3.40,3.17,0,1,0,1
2577,T025,2.067,0.471,0.509,3.41,2.94,0,0,1,1
2578,T025,2.083,0.462,0.510,3.32,3.40,0,1,0,1
2579,T025,2.100,0.431,0.537,3.39,3.45,0,1,0,1
2580,T025,2.117,0.375,0.537,3.52,3.44,0,0,1,1
2581,T025,2.133,0.488,0.574,3.17,3.57,0,0,1,1
2582,T025,2.150,0.636,0.454,3.35,3.29,0,1,0,1
2583,T025,2.167,0.444,0.568,3.27,3.07,0,1,0,1
2584,T025,2.183,0.388,0.530,3.16,3.34,0,1,0,1
2585,T025,2.200,0.532,0.336,3.30,3.70,0,1,0,1
2586,T025,2.217,0.421,0.565,3.30,3.52,0,1,0,1
2587,T025,2.233,0.599,0.560,3.07,3.25,0,1,0,1
2588,T025,2.250,0.431,0.562,3.39,3.41,0,0,1,1
2589,T025,2.267,0.419,0.452,3.25,3.39,1,0,0,0
2590,T025,2.283,0.466,0.534,3.30,3.28,0,1,0,1
2591,T025,2.300,0.445,0.455,3.34,3.19,0,1,0,1
2592,T026,0.000,0.563,0.494,3.39,3.46,0,0,1,1
2593,T026,0.017,0.537,0.485,3.84,3.50,0,1,0,1
2594,T026,0.033,0.364,0.530,3.28,3.32,0,1,0,1
2595,T026,0.050,0.561,0.455,3.27,3.19,0,0,1,1
2596,T026,0.067,0.530,0.594,3.56,3.31,0,1,0,1
2597,T026,0.083,0.554,0.450,2.97,3.20,0,1,0,1
2598,T026,0.100,0.438,0.612,3.18,3.43,0,1,0,1
2599,T026,0.117,0.535,0.507,3.16,3.29,0,1,0,1
2600,T026,0.133,0.396,0.544,3.40,3.07,0,1,0,1
2601,T026,0.150,0.240,0.510,3.56,3.07,0,1,0,1
2602,T026,0.167,0.454,0.407,3.30,3.40,0,1,0,1
2603,T026,0.183,0.594,0.455,3.17,3.14,0,1,0,1
2604,T026,0.200,0.529,0.535,3.26,3.07,0,1,0,1
2605,T026,0.217,0.385,0.506,3.43,3.14,0,1,0,1
2606,T026,0.233,0.366,0.507,3.40,3.11,0,1,0,1
2607,T026,0.250,0.547,0.354,3.35,3.20,0,1,0,1
2608,T026,0.267,0.559,0.485,3.11,3.42,0,0,1,1
2609,T026,0.283,0.392,0.541,3.05,3.58,0,1,0,1
2610,T026,0.300,0.532,0.562,3.40,3.26,0,1,0,0
2611,T026,0.317,0.410,0.445,3.37,3.36,0,1,0,1
2612,T026,0.333,0.478,0.483,3.29,3.55,0,1,0,1
2613,T026,0.350,0.538,0.548,3.12,3.30,0,1,0,1
2614,T026,0.367,0.467,0.513,3.45,3.49,0,1,0,1
2615,T026,0.383,0.641,0.465,3.44,3.32,0,1,0,1
2616,T026,0.400,0.512,0.417,3.35,3.35,0,1,0,1
2617,T026,0.417,0.641,0.530,3.30,3.37,0,0,1,1
2618,T026,0.433,0.432,0.392,3.26,3.16,0,1,0,1
2619,T026,0.450,0.512,0.461,3.16,3.55,0,0,1,1
2620,T026,0.467,0.504,0.574,3.20,2.89,0,0,1,1
2621,T026,0.483,0.461,0.342,3.01,3.18,0,1,0,1
2622,T026,0.500,0.682,0.549,3.34,3.28,0,0,1,1
2623,T026,0.517,0.472,0.572,3.40,3.25,0,1,0,1
2624,T026,0.533,0.512,0.511,3.19,3.49,0,1,0,1
2625,T026,0.550,0.406,0.538,3.30,3.36,0,0,1,1
2626,T026,0.567,0.415,0.491,3.37,3.37,0,0,1,1
2627,T026,0.583,0.590,0.509,3.27,3.13,0,1,0,1
2628,T026,0.600,0.595,0.572,3.36,3.37,0,1,0,1
2629,T026,0.617,0.639,0.543,3.25,3.12,0,1,0,1
2630,T026,0.633,0.534,0.529,3.15,2.94,0,1,0,1
2631,T026,0.650,0.435,0.467,3.50,3.43,0,1,0,1
2632,T026,0.667,0.274,0.449,3.35,3.51,0,1,0,1
2633,T026,0.683,0.501,0.515,3.40,3.21,0,1,0,1
2634,T026,0.700,0.599,0.407,3.40,3.22,0,0,1,1
2635,T026,0.717,0.508,0.592,3.42,3.74,0,1,0,1
2636,T026,0.733,0.613,0.483,3.32,3.34,0,1,0,1
2637,T026,0.750,0.420,0.403,3.51,2.77,0,0,1,1
2638,T026,0.767,0.469,0.602,3.15,3.08,0,1,0,1
2639,T026,0.783,0.400,0.530,3.15,3.52,0,1,0,1
2640,T026,0.800,0.528,0.514,3.04,3.14,0,1,0,1
2641,T026,0.817,0.514,0.487,3.19,3.08,0,1,0,1
2642,T026,0.833,0.462,0.458,3.20,3.40,0,0,1,1
2643,T026,0.850,0.362,0.595,3.31,3.26,0,1,0,1
2644,T026,0.867,0.567,0.473,3.31,3.36,0,1,0,1
2645,T026,0.883,0.530,0.507,2.97,3.11,0,1,0,1
2646,T026,0.900,0.557,0.511,3.20,3.54,0,1,0,1
2647,T026,0.917,0.457,0.533,3.34,3.39,0,0,1,1
2648,T026,0.933,0.403,0.562,3.45,3.40,0,1,0,1
2649,T026,0.950,0.550,0.475,3.32,3.37,0,1,0,1
2650,T026,0.967,0.581,0.614,3.54,3.42,0,1,0,1
2651,T026,0.983,0.436,0.584,3.66,3.30,0,1,0,1
2652,T026,1.000,0.493,0.604,3.31,3.20,0,0,1,1
2653,T026,1.017,0.526,0.458,3.38,3.16,0,1,0,1
2654,T026,1.033,0.551,0.542,3.08,3.28,0,1,0,1
2655,T026,1.050,0.530,0.475,3.19,3.26,0,1,0,1
2656,T026,1.067,0.557,0.565,3.38,3.22,0,1,0,1
2657,T026,1.083,0.494,0.623,3.35,3.43,0,1,0,1
2658,T026,1.100,0.523,0.504,3.05,3.36,0,1,0,1
2659,T026,1.117,0.481,0.624,3.29,3.15,0,1,0,1
2660,T026,1.133,0.591,0.501,3.37,3.41,0,1,0,1
2661,T026,1.150,0.501,0.477,3.23,3.36,0,0,1,1
2662,T026,1.167,0.622,0.476,3.05,2.98,0,1,0,1
2663,T026,1.183,0.595,0.524,3.43,3.28,0,1,0,1
2664,T026,1.200,0.499,0.519,3.74,3.16,0,1,0,1
2665,T026,1.217,0.567,0.389,3.23,3.20,0,1,0,1
2666,T026,1.233,0.586,0.461,3.54,3.36,0,1,0,1
2667,T026,1.250,0.561,0.517,3.68,3.33,0,0,1,1
2668,T026,1.267,0.410,0.507,3.34,3.11,0,1,0,1
2669,T026,1.283,0.579,0.502,3.12,3.15,0,1,0,1
2670,T026,1.300,0.460,0.453,3.23,3.29,0,1,0,1
2671,T026,1.317,0.510,0.611,3.34,3.34,0,1,0,1
2672,T026,1.333,0.441,0.557,3.25,3.17,0,1,0,1
2673,T026,1.350,0.522,0.465,3.35,3.36,0,1,0,1
2674,T026,1.367,0.402,0.420,3.25,3.65,0,1,0,1
2675,T026,1.383,0.633,0.436,2.80,3.26,0,1,0,1
2676,T026,1.400,0.623,0.382,3.31,3.24,0,0,1,1
2677,T026,1.417,0.416,0.563,3.17,3.45,0,1,0,1
2678,T026,1.433,0.385,0.494,3.58,3.19,0,1,0,1
2679,T026,1.450,0.460,0.397,3.11,3.35,0,1,0,1
2680,T026,1.467,0.501,0.458,3.14,3.53,0,1,0,1
2681,T026,1.483,0.476,0.539,3.32,3.42,0,1,0,1
2682,T026,1.500,0.496,0.532,3.13,3.06,0,0,1,1
2683,T026,1.517,0.534,0.638,3.46,3.55,0,1,0,1
2684,T026,1.533,0.613,0.476,3.55,3.23,0,1,0,1
2685,T026,1.550,0.265,0.437,3.17,3.30,0,1,0,1
2686,T026,1.567,0.494,0.504,3.45,3.04,0,1,0,1
2687,T026,1.583,0.414,0.548,3.13,3.45,0,1,0,1
2688,T026,1.600,0.515,0.384,3.69,3.04,0,0,1,1
2689,T026,1.617,0.473,0.411,3.11,3.22,0,1,0,1
2690,T026,1.633,0.443,0.507,3.49,3.18,0,1,0,1
2691,T026,1.650,0.343,0.584,3.05,2.87,0,1,0,1
2692,T026,1.667,0.493,0.605,3.22,3.68,0,0,1,1
2693,T026,1.683,0.596,0.485,3.35,3.47,0,1,0,1
2694,T026,1.700,0.512,0.506,3.38,3.21,0,1,0,1
2695,T026,1.717,0.488,0.555,3.25,3.00,0,1,0,1
2696,T026,1.733,0.646,0.405,3.62,3.24,0,1,0,1
2697,T026,1.750,0.420,0.535,3.37,3.39,0,1,0,1
2698,T026,1.767,0.453,0.578,3.45,3.23,0,0,1,1
2699,T026,1.783,0.518,0.415,3.33,3.37,0,1,0,1
2700,T026,1.800,0.486,0.351,3.56,3.20,0,1,0,1
2701,T026,1.817,0.534,0.545,3.48,3.33,0,0,1,1
2702,T026,1.833,0.384,0.415,3.50,3.57,0,0,1,1
2703,T026,1.850,0.454,0.414,3.27,3.38,0,1,0,1
2704,T026,1.867,0.486,0.606,3.51,3.32,0,0,1,1
2705,T026,1.883,0.530,0.355,3.23,3.38,0,1,0,1
2706,T026,1.900,0.501,0.461,3.35,3.22,0,1,0,1
2707,T026,1.917,0.571,0.498,2.96,3.41,0,1,0,1
2708,T026,1.933,0.513,0.602,2.97,3.23,0,1,0,1
2709,T026,1.950,0.404,0.545,3.23,3.33,0,1,0,1
2710,T026,1.967,0.556,0.583,3.62,3.50,0,1,0,1
2711,T026,1.983,0.552,0.466,3.12,3.46,0,1,0,1
2712,T026,2.000,0.454,0.607,3.21,3.57,0,1,0,1
2713,T027,0.000,0.513,0.524,3.34,3.36,0,0,1,1
2714,T027,0.017,0.471,0.493,3.47,3.37,0,0,1,1
2715,T027,0.033,0.419,0.423,3.13,3.48,0,1,0,1
2716,T027,0.050,0.541,0.576,3.32,2.99,0,1,0,1
2717,T027,0.067,0.497,0.485,3.42,3.52,0,0,1,1
2718,T027,0.083,0.479,0.482,3.21,3.31,0,0,1,1
2719,T027,0.100,0.466,0.442,3.26,3.20,0,0,1,0
2720,T027,0.117,0.565,0.225,3.52,3.34,0,1,0,1
2721,T027,0.133,0.380,0.646,3.42,3.35,0,1,0,1
2722,T027,0.150,0.535,0.530,3.38,3.56,1,0,0,0
2723,T027,0.167,0.462,0.618,3.54,3.36,0,1,0,1
2724,T027,0.183,0.521,0.547,3.32,3.30,0,1,0,1
2725,T027,0.200,0.524,0.470,3.22,3.24,0,1,0,1
2726,T027,0.217,0.508,0.515,3.33,3.40,0,1,0,1
2727,T027,0.233,0.490,0.484,3.31,3.56,0,1,0,1
2728,T027,0.250,0.495,0.532,3.48,3.32,0,0,1,1
2729,T027,0.267,0.466,0.577,3.39,3.60,0,1,0,1
2730,T027,0.283,0.604,0.463,3.42,3.20,0,1,0,1
2731,T027,0.300,0.528,0.471,3.56,3.34,0,0,1,1
2732,T027,0.317,0.648,0.503,3.70,3.53,0,1,0,1
2733,T027,0.333,0.644,0.511,3.43,3.44,0,1,0,1
2734,T027,0.350,0.486,0.430,3.20,3.41,0,0,1,1
2735,T027,0.367,0.432,0.554,3.21,3.58,0,1,0,1
2736,T027,0.383,0.429,0.557,3.22,3.48,0,1,0,1
2737,T027,0.400,0.520,0.610,3.10,3.50,0,1,0,1
2738,T027,0.417,0.450,0.504,3.50,3.24,1,0,0,0
2739,T027,0.433,0.513,0.456,3.53,3.15,0,1,0,1
2740,T027,0.450,0.503,0.507,3.35,3.11,0,1,0,1
2741,T027,0.467,0.632,0.441,3.41,3.04,0,1,0,1
2742,T027,0.483,0.468,0.407,3.41,3.48,0,1,0,1
2743,T027,0.500,0.536,0.521,3.52,3.30,0,1,0,1
2744,T027,0.517,0.385,0.527,3.34,3.35,0,1,0,1
2745,T027,0.533,0.403,0.460,3.35,3.56,0,1,0,1
2746,T027,0.550,0.449,0.534,3.28,3.61,0,0,1,1
2747,T027,0.567,0.724,0.452,3.54,3.28,0,1,0,1
2748,T027,0.583,0.456,0.456,3.56,3.26,0,1,0,1
2749,T027,0.600,0.487,0.643,3.33,3.50,0,1,0,1
2750,T027,0.617,0.566,0.343,3.19,3.30,0,1,0,1
2751,T027,0.633,0.609,0.370,3.62,3.05,0,0,1,1
2752,T027,0.650,0.555,0.535,3.19,3.20,0,1,0,1
2753,T027,0.667,0.576,0.247,3.31,3.27,0,1,0,1
2754,T027,0.683,0.534,0.370,3.16,3.34,0,0,1,1
2755,T027,0.700,0.374,0.406,3.36,2.96,0,1,0,1
2756,T027,0.717,0.468,0.520,3.24,3.18,0,0,1,1
2757,T027,0.733,0.480,0.560,3.29,3.09,0,0,1,1
2758,T027,0.750,0.465,0.559,3.07,3.18,1,0,0,0
2759,T027,0.767,0.476,0.684,3.17,3.47,0,1,0,1
2760,T027,0.783,0.525,0.459,3.22,3.34,0,1,0,1
2761,T027,0.800,0.515,0.520,3.40,2.83,0,1,0,1
2762,T027,0.817,0.430,0.456,3.49,3.32,0,1,0,1
2763,T027,0.833,0.380,0.470,3.35,3.28,0,1,0,1
2764,T027,0.850,0.511,0.558,3.57,3.39,0,1,0,1
2765,T027,0.867,0.505,0.488,3.54,3.26,0,1,0,1
2766,T027,0.883,0.548,0.333,3.36,3.25,0,0,1,1
2767,T027,0.900,0.535,0.613,3.39,3.35,0,1,0,1
2768,T027,0.917,0.501,0.553,3.05,3.20,0,1,0,1
2769,T027,0.933,0.433,0.475,3.34,3.35,0,1,0,1
2770,T027,0.950,0.499,0.545,3.20,3.42,0,1,0,1
2771,T027,0.967,0.464,0.487,3.33,3.36,0,1,0,1
2772,T027,0.983,0.259,0.382,3.26,3.08,0,1,0,1
2773,T027,1.000,0.365,0.324,3.29,3.36,0,0,1,1
2774,T027,1.017,0.552,0.447,3.68,3.28,0,1,0,1
2775,T027,1.033,0.503,0.291,3.32,3.29,0,0,1,1
2776,T027,1.050,0.533,0.402,3.07,3.08,0,0,1,1
2777,T027,1.067,0.472,0.674,3.26,3.53,0,1,0,1
2778,T027,1.083,0.449,0.494,3.48,3.03,0,1,0,1
2779,T027,1.100,0.518,0.491,3.24,3.14,0,1,0,1
2780,T027,1.117,0.519,0.401,3.47,3.46,0,0,1,1
2781,T027,1.133,0.599,0.629,3.26,2.92,0,0,1,1
2782,T027,1.150,0.541,0.380,3.67,3.51,0,1,0,1
2783,T027,1.167,0.535,0.522,3.33,3.28,0,1,0,1
2784,T027,1.183,0.536,0.436,3.16,3.47,0,1,0,1
2785,T027,1.200,0.529,0.566,3.10,3.37,0,1,0,1
2786,T027,1.217,0.457,0.404,3.34,3.33,0,1,0,1
2787,T027,1.233,0.494,0.558,3.14,3.08,0,0,1,1
2788,T027,1.250,0.488,0.499,2.89,3.16,0,1,0,1
2789,T027,1.267,0.651,0.468,3.09,3.14,0,0,1,1
2790,T027,1.283,0.582,0.557,3.14,3.19,0,1,0,1
2791,T027,1.300,0.513,0.555,3.23,3.49,0,1,0,1
2792,T027,1.317,0.466,0.522,3.36,3.62,0,1,0,1
2793,T027,1.333,0.476,0.553,3.33,3.01,0,1,0,1
2794,T027,1.350,0.248,0.649,3.15,3.18,0,1,0,1
2795,T027,1.367,0.550,0.471,3.06,3.44,0,1,0,1
2796,T027,1.383,0.313,0.606,3.27,3.22,1,0,0,0
2797,T027,1.400,0.623,0.495,3.26,3.38,0,1,0,0
2798,T027,1.417,0.589,0.472,3.26,3.30,0,0,1,1
2799,T027,1.433,0.486,0.570,3.47,3.57,0,1,0,1
2800,T027,1.450,0.439,0.460,3.55,2.94,0,1,0,1
2801,T027,1.467,0.575,0.465,3.34,3.26,0,1,0,1
2802,T027,1.483,0.485,0.488,2.97,3.19,0,0,1,1
2803,T027,1.500,0.475,0.447,2.97,3.35,0,1,0,1
2804,T027,1.517,0.462,0.615,3.22,3.01,0,1,0,1
2805,T027,1.533,0.580,0.499,3.14,3.30,0,0,1,1
2806,T027,1.550,0.528,0.396,3.26,3.32,0,1,0,1
2807,T027,1.567,0.465,0.453,3.21,3.09,0,0,1,1
2808,T027,1.583,0.530,0.685,3.40,3.29,0,1,0,1
2809,T027,1.600,0.550,0.547,3.20,3.31,0,1,0,1
2810,T027,1.617,0.572,0.643,3.14,3.19,0,0,1,1
2811,T027,1.633,0.421,0.498,3.42,3.16,0,1,0,1
2812,T027,1.650,0.449,0.477,3.00,3.55,0,0,1,1
2813,T027,1.667,0.601,0.574,3.29,3.68,0,1,0,1
2814,T027,1.683,0.628,0.568,3.01,3.41,0,1,0,1
2815,T027,1.700,0.486,0.507,3.04,3.36,0,1,0,1
2816,T027,1.717,0.476,0.403,3.18,3.62,0,0,1,1
2817,T027,1.733,0.511,0.535,3.22,3.42,0,1,0,1
2818,T027,1.750,0.604,0.326,3.09,3.08,0,1,0,1
2819,T027,1.767,0.514,0.359,3.29,3.53,0,1,0,1
2820,T027,1.783,0.512,0.452,3.40,3.34,0,1,0,1
2821,T027,1.800,0.559,0.520,2.97,3.37,0,1,0,1
2822,T028,0.000,0.436,0.633,3.51,3.06,0,0,1,1
2823,T028,0.017,0.440,0.466,3.33,3.28,0,1,0,1
2824,T028,0.033,0.330,0.521,3.26,3.16,1,0,0,0
2825,T028,0.050,0.515,0.368,3.32,3.28,0,1,0,1
2826,T028,0.067,0.504,0.501,3.52,3.56,0,0,1,1
2827,T028,0.083,0.634,0.340,3.31,3.32,0,1,0,1
2828,T028,0.100,0.504,0.367,3.43,3.68,0,1,0,1
2829,T028,0.117,0.489,0.286,3.52,3.48,0,1,0,1
2830,T028,0.133,0.649,0.338,3.48,3.34,0,1,0,1
2831,T028,0.150,0.495,0.487,3.30,3.34,0,1,0,1
2832,T028,0.167,0.470,0.622,3.52,3.05,0,1,0,1
2833,T028,0.183,0.556,0.558,3.11,3.30,0,0,1,1
2834,T028,0.200,0.581,0.518,2.98,3.23,0,1,0,1
2835,T028,0.217,0.592,0.476,3.36,3.24,0,1,0,1
2836,T028,0.233,0.593,0.478,3.34,3.21,0,1,0,1
2837,T028,0.250,0.588,0.544,3.33,3.50,0,1,0,1
2838,T028,0.267,0.478,0.511,3.30,3.18,0,1,0,1
2839,T028,0.283,0.608,0.690,3.06,3.47,0,1,0,1
2840,T028,0.300,0.493,0.488,3.32,3.58,0,1,0,1
2841,T028,0.317,0.585,0.547,3.51,3.40,0,1,0,1
2842,T028,0.333,0.474,0.381,3.51,3.28,0,1,0,1
2843,T028,0.350,0.637,0.635,3.41,3.56,0,1,0,1
2844,T028,0.367,0.574,0.503,3.20,3.08,0,1,0,1
2845,T028,0.383,0.529,0.489,3.35,3.51,0,1,0,0
2846,T028,0.400,0.594,0.417,3.42,3.08,0,1,0,1
2847,T028,0.417,0.475,0.414,3.43,3.24,0,1,0,1
2848,T028,0.433,0.584,0.461,3.59,3.07,0,0,1,1
2849,T028,0.450,0.531,0.404,2.96,3.48,0,1,0,1
2850,T028,0.467,0.542,0.533,3.12,3.07,0,1,0,1
2851,T028,0.483,0.633,0.609,3.26,3.43,0,1,0,1
2852,T028,0.500,0.440,0.522,3.15,3.28,0,1,0,1
2853,T028,0.517,0.429,0.371,2.93,3.52,0,0,1,1
2854,T028,0.533,0.522,0.456,2.90,3.04,0,1,0,1
2855,T028,0.550,0.377,0.441,3.25,3.51,0,0,1,1
2856,T028,0.567,0.556,0.511,3.16,3.54,0,1,0,1
2857,T028,0.583,0.460,0.493,3.10,3.40,0,0,1,1
2858,T028,0.600,0.663,0.347,3.38,3.22,0,1,0,1
2859,T028,0.617,0.816,0.494,3.60,3.18,0,1,0,1
2860,T028,0.633,0.486,0.482,3.31,3.28,0,1,0,1
2861,T028,0.650,0.490,0.532,3.13,3.65,0,1,0,1
2862,T028,0.667,0.441,0.458,3.54,3.35,0,1,0,1
2863,T028,0.683,0.469,0.546,3.26,3.33,0,1,0,1
2864,T028,0.700,0.429,0.560,3.33,3.20,0,1,0,1
2865,T028,0.717,0.404,0.587,3.48,3.48,0,1,0,1
2866,T028,0.733,0.431,0.556,3.43,3.40,0,1,0,1
2867,T028,0.750,0.536,0.485,3.31,3.07,0,1,0,1
2868,T028,0.767,0.475,0.581,3.58,3.43,0,1,0,1
2869,T028,0.783,0.556,0.565,2.80,3.60,0,0,1,1
2870,T028,0.800,0.443,0.439,3.20,3.17,0,1,0,1
2871,T028,0.817,0.425,0.503,3.16,3.35,0,1,0,1
2872,T028,0.833,0.526,0.479,3.38,3.29,0,0,1,1
2873,T028,0.850,0.465,0.342,3.35,3.16,0,1,0,1
2874,T028,0.867,0.550,0.593,3.11,3.41,0,1,0,1
2875,T028,0.883,0.484,0.503,3.25,3.57,0,1,0,1
2876,T028,0.900,0.442,0.580,3.39,2.84,0,1,0,1
2877,T028,0.917,0.553,0.439,3.27,3.36,0,0,1,1
2878,T028,0.933,0.427,0.382,3.62,3.45,0,1,0,1
2879,T028,0.950,0.567,0.447,3.18,3.25,0,1,0,1
2880,T028,0.967,0.470,0.437,3.10,3.31,0,0,1,1
2881,T028,0.983,0.596,0.492,3.74,3.49,0,1,0,1
2882,T028,1.000,0.482,0.489,2.98,3.03,0,1,0,1
2883,T028,1.017,0.468,0.296,3.15,3.29,0,1,0,1
2884,T028,1.033,0.597,0.500,3.36,3.68,0,1,0,1
2885,T028,1.050,0.515,0.564,3.24,3.10,0,1,0,1
2886,T028,1.067,0.562,0.520,3.37,3.53,0,1,0,1
2887,T028,1.083,0.535,0.688,3.24,3.35,0,0,1,1
2888,T028,1.100,0.487,0.439,3.10,3.35,0,1,0,1
2889,T028,1.117,0.548,0.499,3.37,3.11,0,1,0,1
2890,T028,1.133,0.581,0.367,3.24,3.06,0,1,0,1
2891,T028,1.150,0.613,0.553,3.28,3.19,0,1,0,1
2892,T028,1.167,0.545,0.484,2.98,3.23,0,1,0,1
2893,T028,1.183,0.429,0.498,3.17,3.21,0,1,0,1
2894,T028,1.200,0.631,0.503,3.46,3.66,0,1,0,1
2895,T028,1.217,0.491,0.437,3.34,3.44,0,1,0,1
2896,T028,1.233,0.428,0.529,3.08,3.20,0,1,0,1
2897,T028,1.250,0.478,0.377,3.47,3.21,0,1,0,1
2898,T028,1.267,0.435,0.586,3.38,3.23,0,1,0,1
2899,T028,1.283,0.555,0.509,3.11,3.50,0,1,0,1
